route_id,service_id,trip_id,trip_headsign,shape_id
V6-132-123,2663,4295234,Marítim,10
V6-123-132,2663,4294994,Tossal del Rei,8
V6-132-123,2663,4295237,Marítim,10
V6-123-98,2663,4294997,Dr. Lluch,10
V6-132-123,2663,4295241,Marítim,10
V6-123-132,2663,4294998,Tossal del Rei,8
V6-132-123,2663,4295244,Marítim,10
V6-123-132,2663,4295001,Tossal del Rei,8
V6-132-123,2663,4295247,Marítim,10
V6-123-132,2663,4295004,Tossal del Rei,8
V6-132-123,2663,4295250,Marítim,10
V6-123-132,2663,4295007,Tossal del Rei,8
V6-132-94,2663,4295253,Beteró,10
V6-123-132,2663,4295010,Tossal del Rei,8
V7-69-123,2663,4294644,Marítim,45
V7-66-69,2663,4294302,Alameda,6
V7-107-123,2663,4294645,Marítim,45
V7-123-107,2663,4294303,Torrent Avinguda,6
V7-107-123,2663,4294646,Marítim,45
V7-66-107,2663,4294304,Torrent Avinguda,6
V7-107-123,2663,4294647,Marítim,45
V7-66-107,2663,4294305,Torrent Avinguda,6
V7-107-123,2663,4294648,Marítim,45
V7-123-107,2663,4294306,Torrent Avinguda,6
V7-107-123,2663,4294649,Marítim,45
V7-123-107,2663,4294307,Torrent Avinguda,6
V7-107-123,2663,4294650,Marítim,45
V7-123-107,2663,4294308,Torrent Avinguda,6
V7-107-123,2663,4294651,Marítim,45
V7-123-107,2663,4294309,Torrent Avinguda,6
V7-107-123,2663,4294652,Marítim,45
V7-123-107,2663,4294310,Torrent Avinguda,6
V7-107-123,2663,4294653,Marítim,45
V7-123-107,2663,4294311,Torrent Avinguda,6
V7-107-123,2663,4294654,Marítim,45
V7-123-107,2663,4294312,Torrent Avinguda,6
V7-107-123,2663,4294655,Marítim,45
V7-123-107,2663,4294313,Torrent Avinguda,6
V7-107-123,2663,4294656,Marítim,45
V7-123-107,2663,4294314,Torrent Avinguda,6
V7-107-123,2663,4294657,Marítim,45
V7-123-107,2663,4294315,Torrent Avinguda,6
V7-107-123,2663,4294658,Marítim,45
V7-123-107,2663,4294316,Torrent Avinguda,6
V7-107-123,2663,4294659,Marítim,45
V7-123-107,2663,4294317,Torrent Avinguda,6
V7-107-123,2663,4294660,Marítim,45
V7-123-107,2663,4294318,Torrent Avinguda,6
V7-107-123,2663,4294661,Marítim,45
V7-123-107,2663,4294319,Torrent Avinguda,6
V7-107-123,2663,4294662,Marítim,45
V7-123-107,2663,4294320,Torrent Avinguda,6
V7-107-123,2663,4294663,Marítim,45
V7-123-107,2663,4294321,Torrent Avinguda,6
V7-107-123,2663,4294664,Marítim,45
V7-123-107,2663,4294322,Torrent Avinguda,6
V7-107-123,2663,4294665,Marítim,45
V7-123-107,2663,4294323,Torrent Avinguda,6
V7-107-123,2663,4294666,Marítim,45
V7-123-107,2663,4294324,Torrent Avinguda,6
V7-107-123,2663,4294667,Marítim,45
V7-123-107,2663,4294325,Torrent Avinguda,6
V7-107-123,2663,4294668,Marítim,45
V7-123-107,2663,4294326,Torrent Avinguda,6
V7-107-123,2663,4294669,Marítim,45
V7-123-107,2663,4294327,Torrent Avinguda,6
V7-107-123,2663,4294670,Marítim,45
V7-123-107,2663,4294328,Torrent Avinguda,6
V7-107-123,2663,4294671,Marítim,45
V7-123-107,2663,4294329,Torrent Avinguda,6
V7-107-123,2663,4294672,Marítim,45
V7-123-107,2663,4294330,Torrent Avinguda,6
V7-107-123,2663,4294673,Marítim,45
V7-123-107,2663,4294331,Torrent Avinguda,6
V7-107-123,2663,4294674,Marítim,45
V7-123-107,2663,4294332,Torrent Avinguda,6
V7-107-123,2663,4294675,Marítim,45
V7-123-107,2663,4294333,Torrent Avinguda,6
V7-107-123,2663,4294676,Marítim,45
V7-123-107,2663,4294334,Torrent Avinguda,6
V7-107-123,2663,4294677,Marítim,45
V7-123-107,2663,4294335,Torrent Avinguda,6
V7-107-123,2663,4294678,Marítim,45
V7-123-107,2663,4294336,Torrent Avinguda,6
V7-107-123,2663,4294679,Marítim,45
V7-123-107,2663,4294337,Torrent Avinguda,6
V7-107-123,2663,4294680,Marítim,45
V7-123-107,2663,4294338,Torrent Avinguda,6
V7-107-123,2663,4294681,Marítim,45
V7-123-107,2663,4294339,Torrent Avinguda,6
V7-107-123,2663,4294682,Marítim,45
V7-123-107,2663,4294340,Torrent Avinguda,6
V7-107-123,2663,4294683,Marítim,45
V7-123-107,2663,4294341,Torrent Avinguda,6
V7-107-123,2663,4294684,Marítim,45
V7-123-107,2663,4294342,Torrent Avinguda,6
V7-107-123,2663,4294685,Marítim,45
V7-123-107,2663,4294343,Torrent Avinguda,6
V7-107-123,2663,4294686,Marítim,45
V7-123-107,2663,4294344,Torrent Avinguda,6
V7-107-123,2663,4294687,Marítim,45
V7-123-107,2663,4294345,Torrent Avinguda,6
V7-107-123,2663,4294688,Marítim,45
V7-123-107,2663,4294346,Torrent Avinguda,6
V7-107-123,2663,4294689,Marítim,45
V7-123-107,2663,4294347,Torrent Avinguda,6
V7-107-66,2663,4294690,Machado,45
V7-123-107,2663,4294348,Torrent Avinguda,6
V7-107-66,2663,4294691,Machado,45
V7-123-107,2663,4294349,Torrent Avinguda,6
V7-107-66,2663,4294692,Machado,45
V7-123-107,2663,4294350,Torrent Avinguda,6
V8-123-126,2663,4294810,Neptú,9
V8-95-123,2663,4295037,Marítim,9
V8-123-126,2663,4294814,Neptú,9
V8-126-123,2663,4295041,Marítim,59
V8-123-126,2663,4294819,Neptú,9
V8-126-123,2663,4295045,Marítim,59
V8-123-126,2663,4294823,Neptú,9
V8-126-123,2663,4295050,Marítim,59
V8-123-126,2663,4294828,Neptú,9
V8-126-123,2663,4295054,Marítim,59
V8-123-126,2663,4294833,Neptú,9
V8-126-123,2663,4295059,Marítim,59
V8-123-126,2663,4294837,Neptú,9
V8-126-123,2663,4295064,Marítim,59
V8-123-126,2663,4294842,Neptú,9
V8-126-123,2663,4295068,Marítim,59
V8-123-126,2663,4294847,Neptú,9
V8-126-123,2663,4295073,Marítim,59
V8-123-126,2663,4294851,Neptú,9
V8-126-123,2663,4295078,Marítim,59
V8-123-126,2663,4294856,Neptú,9
V8-126-123,2663,4295082,Marítim,59
V8-123-126,2663,4294861,Neptú,9
V8-126-123,2663,4295087,Marítim,59
V8-123-126,2663,4294865,Neptú,9
V8-126-123,2663,4295092,Marítim,59
V8-123-126,2663,4294870,Neptú,9
V8-126-123,2663,4295096,Marítim,59
V8-123-126,2663,4294874,Neptú,9
V8-126-123,2663,4295101,Marítim,59
V8-123-126,2663,4294879,Neptú,9
V8-126-123,2663,4295106,Marítim,59
V8-123-126,2663,4294883,Neptú,9
V8-126-123,2663,4295110,Marítim,59
V8-123-126,2663,4294889,Neptú,9
V8-126-123,2663,4295115,Marítim,59
V8-123-126,2663,4294894,Neptú,9
V8-126-123,2663,4295120,Marítim,59
V8-123-126,2663,4294898,Neptú,9
V8-126-123,2663,4295124,Marítim,59
V8-123-126,2663,4294903,Neptú,9
V8-126-123,2663,4295133,Marítim,59
V8-123-126,2663,4294907,Neptú,9
V8-126-123,2663,4295137,Marítim,59
V8-123-126,2663,4294912,Neptú,9
V8-126-123,2663,4295139,Marítim,59
V8-123-126,2663,4294917,Neptú,9
V8-126-123,2663,4295143,Marítim,59
V8-123-126,2663,4294921,Neptú,9
V8-126-123,2663,4295144,Marítim,59
V8-123-126,2663,4294926,Neptú,9
V8-126-123,2663,4295146,Marítim,59
V8-123-126,2663,4294931,Neptú,9
V8-126-123,2663,4295153,Marítim,59
V8-123-126,2663,4294935,Neptú,9
V8-126-123,2663,4295162,Marítim,59
V8-123-126,2663,4294940,Neptú,9
V8-126-123,2663,4295166,Marítim,59
V8-123-126,2663,4294945,Neptú,9
V8-126-123,2663,4295171,Marítim,59
V8-123-126,2663,4294949,Neptú,9
V8-126-123,2663,4295176,Marítim,59
V8-123-126,2663,4294954,Neptú,9
V8-126-123,2663,4295180,Marítim,59
V8-123-126,2663,4294958,Neptú,9
V8-126-123,2663,4295185,Marítim,59
V8-123-126,2663,4294963,Neptú,9
V8-126-123,2663,4295190,Marítim,59
V8-123-126,2663,4294968,Neptú,9
V8-126-123,2663,4295194,Marítim,59
V8-123-126,2663,4294973,Neptú,9
V8-126-123,2663,4295199,Marítim,59
V8-123-126,2663,4294977,Neptú,9
V8-126-123,2663,4295204,Marítim,59
V8-123-126,2663,4294981,Neptú,9
V8-126-123,2663,4295208,Marítim,59
V8-123-126,2663,4294984,Neptú,9
V8-126-123,2663,4295213,Marítim,59
V8-123-126,2663,4294989,Neptú,9
V8-126-123,2663,4295218,Marítim,59
V8-123-126,2663,4294992,Neptú,9
V8-126-123,2663,4295225,Marítim,59
V8-123-126,2663,4294995,Neptú,9
V8-126-123,2663,4295230,Marítim,59
V8-123-126,2663,4294999,Neptú,9
V8-126-123,2663,4295235,Marítim,59
V8-123-126,2663,4295002,Neptú,9
V8-126-123,2663,4295240,Marítim,59
V8-123-126,2663,4295005,Neptú,9
V8-126-123,2663,4295243,Marítim,59
V8-123-126,2663,4295008,Neptú,9
V8-126-123,2663,4295248,Marítim,59
V8-126-123,2663,4295251,Marítim,59
V9-186-56,2663,4294693,Alboraia Peris Aragó,69
V9-66-186,2663,4294351,Riba-roja de Túria,70
V9-186-56,2663,4294694,Alboraia Peris Aragó,69
V9-66-186,2663,4294352,Riba-roja de Túria,70
V9-73-56,2663,4294695,Alboraia Peris Aragó,69
V9-66-186,2663,4294353,Riba-roja de Túria,70
V9-186-56,2663,4294696,Alboraia Peris Aragó,69
V9-66-73,2663,4294354,Av. del Cid,70
V9-73-56,2663,4294697,Alboraia Peris Aragó,69
V9-66-186,2663,4294355,Riba-roja de Túria,70
V9-186-56,2663,4294698,Alboraia Peris Aragó,69
V9-56-73,2663,4294356,Av. del Cid,70
V9-73-56,2663,4294699,Alboraia Peris Aragó,69
V9-56-186,2663,4294357,Riba-roja de Túria,70
V9-186-56,2663,4294700,Alboraia Peris Aragó,69
V9-56-73,2663,4294358,Av. del Cid,70
V9-73-56,2663,4294701,Alboraia Peris Aragó,69
V9-56-186,2663,4294359,Riba-roja de Túria,70
V9-186-56,2663,4294702,Alboraia Peris Aragó,69
V9-56-73,2663,4294360,Av. del Cid,70
V9-73-56,2663,4294703,Alboraia Peris Aragó,69
V9-56-186,2663,4294361,Riba-roja de Túria,70
V9-186-56,2663,4294704,Alboraia Peris Aragó,69
V9-56-73,2663,4294362,Av. del Cid,70
V9-73-56,2663,4294705,Alboraia Peris Aragó,69
V9-56-186,2663,4294363,Riba-roja de Túria,70
V9-186-56,2663,4294706,Alboraia Peris Aragó,69
V9-56-73,2663,4294364,Av. del Cid,70
V9-73-56,2663,4294707,Alboraia Peris Aragó,69
V9-56-186,2663,4294365,Riba-roja de Túria,70
V9-186-56,2663,4294708,Alboraia Peris Aragó,69
V9-56-73,2663,4294366,Av. del Cid,70
V9-73-56,2663,4294709,Alboraia Peris Aragó,69
V9-56-186,2663,4294367,Riba-roja de Túria,70
V9-186-56,2663,4294710,Alboraia Peris Aragó,69
V9-56-73,2663,4294368,Av. del Cid,70
V9-73-56,2663,4294711,Alboraia Peris Aragó,69
V9-56-186,2663,4294369,Riba-roja de Túria,70
V9-186-56,2663,4294712,Alboraia Peris Aragó,69
V9-56-73,2663,4294370,Av. del Cid,70
V9-73-56,2663,4294713,Alboraia Peris Aragó,69
V9-56-186,2663,4294371,Riba-roja de Túria,70
V9-186-56,2663,4294714,Alboraia Peris Aragó,69
V9-56-73,2663,4294372,Av. del Cid,70
V9-73-56,2663,4294715,Alboraia Peris Aragó,69
V9-56-186,2663,4294373,Riba-roja de Túria,70
V9-186-56,2663,4294716,Alboraia Peris Aragó,69
V9-56-73,2663,4294374,Av. del Cid,70
V9-73-56,2663,4294717,Alboraia Peris Aragó,69
V9-56-186,2663,4294375,Riba-roja de Túria,70
V9-186-56,2663,4294718,Alboraia Peris Aragó,69
V9-56-73,2663,4294376,Av. del Cid,70
V9-73-56,2663,4294719,Alboraia Peris Aragó,69
V9-56-186,2663,4294377,Riba-roja de Túria,70
V9-186-56,2663,4294720,Alboraia Peris Aragó,69
V9-56-73,2663,4294378,Av. del Cid,70
V9-73-56,2663,4294721,Alboraia Peris Aragó,69
V9-56-186,2663,4294379,Riba-roja de Túria,70
V9-186-56,2663,4294722,Alboraia Peris Aragó,69
V9-56-73,2663,4294380,Av. del Cid,70
V9-73-56,2663,4294723,Alboraia Peris Aragó,69
V9-56-186,2663,4294381,Riba-roja de Túria,70
V9-186-56,2663,4294724,Alboraia Peris Aragó,69
V9-56-73,2663,4294382,Av. del Cid,70
V9-73-56,2663,4294725,Alboraia Peris Aragó,69
V9-56-186,2663,4294383,Riba-roja de Túria,70
V9-186-56,2663,4294726,Alboraia Peris Aragó,69
V9-56-73,2663,4294384,Av. del Cid,70
V9-73-56,2663,4294727,Alboraia Peris Aragó,69
V9-56-186,2663,4294385,Riba-roja de Túria,70
V9-186-56,2663,4294728,Alboraia Peris Aragó,69
V9-56-73,2663,4294386,Av. del Cid,70
V9-73-56,2663,4294729,Alboraia Peris Aragó,69
V9-56-186,2663,4294387,Riba-roja de Túria,70
V9-186-56,2663,4294730,Alboraia Peris Aragó,69
V9-56-73,2663,4294388,Av. del Cid,70
V9-73-56,2663,4294731,Alboraia Peris Aragó,69
V9-56-186,2663,4294389,Riba-roja de Túria,70
V9-186-56,2663,4294732,Alboraia Peris Aragó,69
V9-56-73,2663,4294390,Av. del Cid,70
V9-73-56,2663,4294733,Alboraia Peris Aragó,69
V9-56-186,2663,4294391,Riba-roja de Túria,70
V9-186-56,2663,4294734,Alboraia Peris Aragó,69
V9-56-73,2663,4294392,Av. del Cid,70
V9-73-56,2663,4294735,Alboraia Peris Aragó,69
V9-56-186,2663,4294393,Riba-roja de Túria,70
V9-186-56,2663,4294736,Alboraia Peris Aragó,69
V9-56-73,2663,4294394,Av. del Cid,70
V9-73-56,2663,4294737,Alboraia Peris Aragó,69
V9-56-186,2663,4294395,Riba-roja de Túria,70
V9-186-56,2663,4294738,Alboraia Peris Aragó,69
V9-56-73,2663,4294396,Av. del Cid,70
V9-73-66,2663,4294739,Machado,69
V9-56-186,2663,4294397,Riba-roja de Túria,70
V9-186-66,2663,4294740,Machado,69
V9-56-73,2663,4294398,Av. del Cid,70
V9-56-186,2663,4294399,Riba-roja de Túria,70
V9-56-73,2663,4294400,Av. del Cid,70
V10-190-197,2663,4295349,Natzaret,74
V10-197-190,2663,4295453,Alacant,73
V10-190-194,2663,4295350,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2663,4295454,Alacant,73
V10-190-197,2663,4295351,Natzaret,74
V10-197-190,2663,4295455,Alacant,73
V10-190-194,2663,4295352,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2663,4295456,Alacant,73
V10-190-197,2663,4295353,Natzaret,74
V10-197-190,2663,4295457,Alacant,73
V10-190-194,2663,4295354,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2663,4295458,Alacant,73
V10-190-197,2663,4295355,Natzaret,74
V10-197-190,2663,4295459,Alacant,73
V10-190-194,2663,4295356,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2663,4295460,Alacant,73
V10-190-197,2663,4295357,Natzaret,74
V10-197-190,2663,4295461,Alacant,73
V10-190-194,2663,4295358,Ciutat Arts i Ciències - Justícia,74
V10-194-190,2663,4295462,Alacant,73
V1-1-39,2663,4294741,Bétera,48
V1-20-13,2663,4294401,Picassent,2
V1-1-36,2663,4294742,Seminari - CEU,48
V1-20-17,2663,4294402,Torrent,2
V1-13-39,2663,4294743,Bétera,48
V1-39-13,2663,4294403,Picassent,2
V1-17-36,2663,4294744,Seminari - CEU,48
V1-36-17,2663,4294404,Torrent,2
V1-13-39,2663,4294745,Bétera,48
V1-39-13,2663,4294405,Picassent,2
V1-17-36,2663,4294746,Seminari - CEU,48
V1-36-17,2663,4294406,Torrent,2
V1-13-39,2663,4294747,Bétera,48
V1-39-13,2663,4294407,Picassent,2
V2-20-44,2663,4294748,Paterna,47
V2-54-107,2663,4294408,Torrent Avinguda,1
V2-107-54,2663,4294749,Llíria,47
V2-44-107,2663,4294409,Torrent Avinguda,1
V2-107-44,2663,4294750,Paterna,47
V2-44-107,2663,4294410,Torrent Avinguda,1
V2-107-54,2663,4294751,Llíria,47
V2-54-107,2663,4294411,Torrent Avinguda,1
V2-107-44,2663,4294752,Paterna,47
V2-44-107,2663,4294412,Torrent Avinguda,1
V2-107-54,2663,4294753,Llíria,47
V2-54-107,2663,4294413,Torrent Avinguda,1
V3-182-56,2663,4294754,Alboraia Peris Aragó,43
V3-56-182,2663,4294414,Aeroport,3
V3-182-64,2663,4294755,Rafelbunyol,43
V3-56-182,2663,4294415,Aeroport,3
V3-182-56,2663,4294756,Alboraia Peris Aragó,43
V3-56-182,2663,4294416,Aeroport,3
V3-182-64,2663,4294757,Rafelbunyol,43
V3-64-182,2663,4294417,Aeroport,3
V3-182-56,2663,4294758,Alboraia Peris Aragó,43
V3-182-64,2663,4294759,Rafelbunyol,43
V5-182-123,2663,4294765,Marítim,7
V5-123-182,2663,4294422,Aeroport,44
V5-182-123,2663,4294766,Marítim,7
V5-123-182,2663,4294423,Aeroport,44
V5-182-123,2663,4294767,Marítim,7
V5-123-182,2663,4294424,Aeroport,44
V5-182-123,2663,4294768,Marítim,7
V5-123-182,2663,4294425,Aeroport,44
V5-182-66,2663,4294769,Machado,7
V5-123-182,2663,4294426,Aeroport,44
V5-73-66,2663,4294770,Machado,7
V5-123-73,2663,4294427,Av. del Cid,44
V7-107-123,2663,4294771,Marítim,45
V7-123-107,2663,4294428,Torrent Avinguda,6
V7-107-123,2663,4294772,Marítim,45
V7-123-107,2663,4294429,Torrent Avinguda,6
V7-107-123,2663,4294773,Marítim,45
V7-123-107,2663,4294430,Torrent Avinguda,6
V7-107-123,2663,4294774,Marítim,45
V7-123-107,2663,4294431,Torrent Avinguda,6
V7-107-66,2663,4294775,Machado,45
V7-123-107,2663,4294432,Torrent Avinguda,6
V7-123-107,2663,4294433,Torrent Avinguda,6
V9-73-56,2663,4294760,Alboraia Peris Aragó,69
V9-66-73,2663,4294418,Av. del Cid,70
V9-186-56,2663,4294761,Alboraia Peris Aragó,69
V9-56-186,2663,4294419,Riba-roja de Túria,70
V9-73-56,2663,4294762,Alboraia Peris Aragó,69
V9-56-186,2663,4294420,Riba-roja de Túria,70
V9-186-56,2663,4294763,Alboraia Peris Aragó,69
V9-56-186,2663,4294421,Riba-roja de Túria,70
V9-186-66,2663,4294764,Machado,69
V10-190-197,2665,4297629,Natzaret,74
V10-197-190,2665,4297769,Alacant,73
V10-190-197,2665,4297630,Natzaret,74
V10-197-190,2665,4297770,Alacant,73
V10-190-197,2665,4297631,Natzaret,74
V10-197-190,2665,4297771,Alacant,73
V10-190-197,2665,4297632,Natzaret,74
V10-197-190,2665,4297772,Alacant,73
V10-190-197,2665,4297633,Natzaret,74
V1-20-36,2665,4296546,Seminari - CEU,48
V10-197-190,2665,4297773,Alacant,73
V10-190-197,2665,4297634,Natzaret,74
V10-194-190,2665,4297774,Alacant,73
V10-190-194,2665,4297635,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297775,Alacant,73
V10-190-197,2665,4297636,Natzaret,74
V10-194-190,2665,4297776,Alacant,73
V10-190-194,2665,4297637,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297777,Alacant,73
V10-190-197,2665,4297638,Natzaret,74
V10-194-190,2665,4297778,Alacant,73
V10-190-194,2665,4297639,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297779,Alacant,73
V10-190-197,2665,4297640,Natzaret,74
V10-194-190,2665,4297780,Alacant,73
V10-190-194,2665,4297641,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297781,Alacant,73
V10-190-197,2665,4297642,Natzaret,74
V10-194-190,2665,4297782,Alacant,73
V10-190-194,2665,4297643,Ciutat Arts i Ciències - Justícia,74
V1-20-29,2665,4296547,Empalme,48
V10-197-190,2665,4297783,Alacant,73
V10-190-197,2665,4297644,Natzaret,74
V10-194-190,2665,4297784,Alacant,73
V10-190-194,2665,4297645,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297785,Alacant,73
V10-190-197,2665,4297646,Natzaret,74
V10-194-190,2665,4297786,Alacant,73
V10-190-194,2665,4297647,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297787,Alacant,73
V10-190-197,2665,4297648,Natzaret,74
V1-29-1,2665,4296089,Castelló,2
V10-194-190,2665,4297788,Alacant,73
V10-190-194,2665,4297649,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297789,Alacant,73
V10-190-197,2665,4297650,Natzaret,74
V10-194-190,2665,4297790,Alacant,73
V10-190-194,2665,4297651,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297791,Alacant,73
V10-190-197,2665,4297652,Natzaret,74
V10-194-190,2665,4297792,Alacant,73
V10-190-194,2665,4297653,Ciutat Arts i Ciències - Justícia,74
V1-20-39,2665,4296548,Bétera,48
V10-197-190,2665,4297793,Alacant,73
V10-190-197,2665,4297654,Natzaret,74
V10-194-190,2665,4297794,Alacant,73
V10-190-194,2665,4297655,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297795,Alacant,73
V10-190-197,2665,4297656,Natzaret,74
V10-194-190,2665,4297796,Alacant,73
V10-190-194,2665,4297657,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297797,Alacant,73
V10-190-197,2665,4297658,Natzaret,74
V10-194-190,2665,4297798,Alacant,73
V10-190-194,2665,4297659,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297799,Alacant,73
V10-190-197,2665,4297660,Natzaret,74
V10-194-190,2665,4297800,Alacant,73
V10-190-194,2665,4297661,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297801,Alacant,73
V10-190-197,2665,4297662,Natzaret,74
V10-194-190,2665,4297802,Alacant,73
V10-190-194,2665,4297663,Ciutat Arts i Ciències - Justícia,74
V1-20-36,2665,4296549,Seminari - CEU,48
V10-197-190,2665,4297803,Alacant,73
V10-190-197,2665,4297664,Natzaret,74
V10-194-190,2665,4297804,Alacant,73
V10-190-194,2665,4297665,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297805,Alacant,73
V10-190-197,2665,4297666,Natzaret,74
V10-194-190,2665,4297806,Alacant,73
V10-190-194,2665,4297667,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297807,Alacant,73
V10-190-197,2665,4297668,Natzaret,74
V1-20-5,2665,4296090,L'Alcúdia,2
V10-194-190,2665,4297808,Alacant,73
V10-190-194,2665,4297669,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297809,Alacant,73
V10-190-197,2665,4297670,Natzaret,74
V10-194-190,2665,4297810,Alacant,73
V10-190-194,2665,4297671,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297811,Alacant,73
V10-190-197,2665,4297672,Natzaret,74
V10-194-190,2665,4297812,Alacant,73
V10-190-194,2665,4297673,Ciutat Arts i Ciències - Justícia,74
V1-20-29,2665,4296550,Empalme,48
V10-197-190,2665,4297813,Alacant,73
V10-190-197,2665,4297674,Natzaret,74
V10-194-190,2665,4297814,Alacant,73
V10-190-194,2665,4297675,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297815,Alacant,73
V10-190-197,2665,4297676,Natzaret,74
V10-194-190,2665,4297816,Alacant,73
V10-190-194,2665,4297677,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297817,Alacant,73
V10-190-197,2665,4297678,Natzaret,74
V1-36-17,2665,4296091,Torrent,2
V10-194-190,2665,4297818,Alacant,73
V10-190-194,2665,4297679,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297819,Alacant,73
V10-190-197,2665,4297680,Natzaret,74
V10-194-190,2665,4297820,Alacant,73
V10-190-194,2665,4297681,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297821,Alacant,73
V10-190-197,2665,4297682,Natzaret,74
V10-194-190,2665,4297822,Alacant,73
V10-190-194,2665,4297683,Ciutat Arts i Ciències - Justícia,74
V1-20-39,2665,4296551,Bétera,48
V10-197-190,2665,4297823,Alacant,73
V10-190-197,2665,4297684,Natzaret,74
V10-194-190,2665,4297824,Alacant,73
V10-190-194,2665,4297685,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297825,Alacant,73
V10-190-197,2665,4297686,Natzaret,74
V10-194-190,2665,4297826,Alacant,73
V10-190-194,2665,4297687,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297827,Alacant,73
V10-190-197,2665,4297688,Natzaret,74
V1-20-13,2665,4296092,Picassent,2
V10-194-190,2665,4297828,Alacant,73
V10-190-194,2665,4297689,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297829,Alacant,73
V10-190-197,2665,4297690,Natzaret,74
V10-194-190,2665,4297830,Alacant,73
V10-190-194,2665,4297691,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297831,Alacant,73
V10-190-197,2665,4297692,Natzaret,74
V10-194-190,2665,4297832,Alacant,73
V10-190-194,2665,4297693,Ciutat Arts i Ciències - Justícia,74
V1-17-39,2665,4296552,Bétera,48
V10-197-190,2665,4297833,Alacant,73
V10-190-197,2665,4297694,Natzaret,74
V10-194-190,2665,4297834,Alacant,73
V10-190-194,2665,4297695,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297835,Alacant,73
V10-190-197,2665,4297696,Natzaret,74
V10-194-190,2665,4297836,Alacant,73
V10-190-194,2665,4297697,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297837,Alacant,73
V10-190-197,2665,4297698,Natzaret,74
V1-29-1,2665,4296093,Castelló,2
V10-194-190,2665,4297838,Alacant,73
V10-190-194,2665,4297699,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297839,Alacant,73
V10-190-197,2665,4297700,Natzaret,74
V10-194-190,2665,4297840,Alacant,73
V10-190-194,2665,4297701,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297841,Alacant,73
V10-190-197,2665,4297702,Natzaret,74
V10-194-190,2665,4297842,Alacant,73
V10-190-194,2665,4297703,Ciutat Arts i Ciències - Justícia,74
V1-20-29,2665,4296553,Empalme,48
V10-197-190,2665,4297843,Alacant,73
V10-190-197,2665,4297704,Natzaret,74
V10-194-190,2665,4297844,Alacant,73
V10-190-194,2665,4297705,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297845,Alacant,73
V10-190-197,2665,4297706,Natzaret,74
V10-194-190,2665,4297846,Alacant,73
V10-190-194,2665,4297707,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297847,Alacant,73
V10-190-197,2665,4297708,Natzaret,74
V10-194-190,2665,4297848,Alacant,73
V10-190-194,2665,4297709,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297849,Alacant,73
V10-190-197,2665,4297710,Natzaret,74
V10-194-190,2665,4297850,Alacant,73
V10-190-194,2665,4297711,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297851,Alacant,73
V10-190-197,2665,4297712,Natzaret,74
V10-194-190,2665,4297852,Alacant,73
V10-190-194,2665,4297713,Ciutat Arts i Ciències - Justícia,74
V1-13-36,2665,4296554,Seminari - CEU,48
V10-197-190,2665,4297853,Alacant,73
V10-190-197,2665,4297714,Natzaret,74
V10-194-190,2665,4297854,Alacant,73
V10-190-194,2665,4297715,Ciutat Arts i Ciències - Justícia,74
V10-197-190,2665,4297855,Alacant,73
V10-190-197,2665,4297716,Natzaret,74
V10-194-190,2665,4297856,Alacant,73
